"cell","x","y","built_pct","light_mcd_m2","pm25_ug_m3","utci_strong_h","hw_days","crop_frac","bii","landchange_freq","pop_dens_km2","gdp_pc_2022","utci_valid_h"
23275,3091797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23276,3121797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23277,3151797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23278,3181797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23279,3211797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23280,3241797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23281,3271797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23282,3301797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23283,3331797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23284,3361797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23285,3391797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23286,3421797.53737928,2427294.92101147,3.78186082839966,0.100892126560211,5.79061126708984,46.490104675293,24.6494731903076,0.00899200234562159,49.8204307556152,0.479707062244415,24.4187630208333,32975,8759.1982421875
23287,3451797.53737928,2427294.92101147,3.13050150871277,0.107190012931824,6.00043249130249,373.224517822266,28.4335308074951,0.132179170846939,48.9243698120117,0.791428565979004,27.6022092013889,35734.546875,8760
23288,3481797.53737928,2427294.92101147,1.93573641777039,0.0765682756900787,6.01089143753052,477.888214111328,36.9380798339844,0.0961486846208572,54.2700462341309,0.541134893894196,18.0500401475694,41742.91796875,8760
23289,3511797.53737928,2427294.92101147,2.66928339004517,0.157912194728851,6.25965213775635,550.071899414062,41.4314346313477,0.167122736573219,30.8675994873047,0.671904444694519,72.1069574652778,43987.1640625,8760
23290,3541797.53737928,2427294.92101147,3.95037722587585,0.164455413818359,6.5673713684082,592.233032226562,39.9273643493652,0.575225472450256,14.7624816894531,0.939628064632416,73.2940277777778,34558.80859375,8760
23291,3571797.53737928,2427294.92101147,3.24348950386047,0.127668961882591,6.49526453018188,563.338928222656,41.8176040649414,0.61205929517746,13.2398357391357,0.533827304840088,50.1047395833333,33478,8760
23292,3601797.53737928,2427294.92101147,2.95806741714478,0.083698958158493,6.21033143997192,525.80224609375,44.0153694152832,0.270302087068558,27.9036674499512,0.846640825271606,36.9957638888889,32408.685546875,8760
23293,3631797.53737928,2427294.92101147,2.28740906715393,0.0755460262298584,6.01924657821655,475.502990722656,45.4354438781738,0.0568730682134628,38.8776550292969,0.835775434970856,39.0084939236111,32167.517578125,8760
23294,3661797.53737928,2427294.92101147,1.66057109832764,0.035728856921196,5.8178539276123,452.610382080078,44.7539367675781,0.0988897383213043,39.7435913085938,1.16685903072357,15.3225618489583,32443,8760
23295,3691797.53737928,2427294.92101147,2.92102837562561,0.105751983821392,5.67794895172119,387.178527832031,47.159797668457,0.118791908025742,36.830883026123,1.06931936740875,49.9640928819444,32700.814453125,8760
23296,3721797.53737928,2427294.92101147,3.17307043075562,0.0749812051653862,5.10383558273315,272.224395751953,49.4392471313477,0.0969016775488853,35.820369720459,1.10989630222321,22.8506184895833,33084.68359375,8760
23297,3751797.53737928,2427294.92101147,3.45034432411194,0.0496057011187077,4.48369741439819,138.698303222656,45.2684516906738,0.0225857216864824,35.7897529602051,1.81881761550903,11.5659798177083,33547.7890625,8760
23298,3781797.53737928,2427294.92101147,4.04892587661743,0.0678039640188217,4.34625244140625,85.6456298828125,42.0025863647461,0.00939176324754953,42.2491683959961,2.88143277168274,15.7247601996528,32909.4296875,8760
23299,3811797.53737928,2427294.92101147,4.09982633590698,0.0461612418293953,4.26972055435181,40.3118286132812,40.976619720459,0.00675489008426666,47.0035057067871,1.95531058311462,7.7238623046875,32560.23828125,8760
23300,3841797.53737928,2427294.92101147,3.36583304405212,0.0626923441886902,4.59607887268066,37.0280952453613,33.645923614502,0.0199562888592482,48.6733627319336,1.72718524932861,14.9172319878472,30200.802734375,8760
23301,3871797.53737928,2427294.92101147,2.02377486228943,0.0930270105600357,5.09142732620239,102.343338012695,36.0727958679199,0.00113145867362618,54.4292602539062,1.27582931518555,28.2832356770833,29391.078125,8760
23302,3901797.53737928,2427294.92101147,4.43260097503662,0.371540248394012,7.34979867935181,276.958312988281,33.622501373291,0.12920480966568,36.0683937072754,1.21191489696503,131.959175347222,32876.86328125,8760
23303,3931797.53737928,2427294.92101147,4.12640857696533,0.328504115343094,7.32033634185791,301.041656494141,36.8081207275391,0.30167344212532,27.652702331543,1.00856077671051,111.382873263889,41434,8760
23304,3961797.53737928,2427294.92101147,2.04324793815613,0.0803926885128021,5.37997150421143,199.975784301758,32.5106887817383,0.0243634507060051,45.0328826904297,0.924677968025208,12.7781651475694,42173.828125,8760
23305,3991797.53737928,2427294.92101147,2.66250157356262,0.104352682828903,5.56359815597534,45.1757926940918,31.7675132751465,0.0496548600494862,44.6007308959961,1.35610222816467,30.5477842881944,43114.81640625,8760
23306,4021797.53737928,2427294.92101147,2.33303284645081,0.0595695190131664,4.03558731079102,0,34.0741310119629,0.000275825732387602,53.0510406494141,4.04250764846802,3.31847737630208,39770.19140625,8760
23307,4051797.53737928,2427294.92101147,2.21340775489807,0.0955725014209747,4.1334285736084,0,46.8802642822266,0.000117663097626064,50.8000106811523,4.29670572280884,28.7862022569444,36217.5234375,8760
23308,4081797.53737928,2427294.92101147,2.40518665313721,0.117352962493896,4.33794832229614,7.58610343933105,41.2562599182129,0.000199595902813599,55.9985885620117,5.34913015365601,11.0313758680556,46590.94921875,8760
23309,4111797.53737928,2427294.92101147,5.85400533676147,0.671826958656311,10.4967927932739,60.3766899108887,44.376895904541,0.3058100938797,32.598804473877,1.11284911632538,256.775538194444,48678.66015625,8760
23310,4141797.53737928,2427294.92101147,10.3214168548584,1.56360602378845,18.0434246063232,465.304046630859,37.3935203552246,0.593296825885773,16.2118759155273,0.530973672866821,996.243472222222,48616.140625,8760
23311,4171797.53737928,2427294.92101147,5.64843654632568,0.583521246910095,16.3942241668701,806.647705078125,38.8786964416504,0.348545461893082,22.6007232666016,0.68177455663681,159.488802083333,39637.78125,8760
23312,4201797.53737928,2427294.92101147,5.98996019363403,0.509726762771606,16.5830707550049,800.962158203125,43.7655029296875,0.646900832653046,15.5797920227051,0.431221157312393,155.755503472222,41332.8203125,8760
23313,4231797.53737928,2427294.92101147,6.55717372894287,0.619485676288605,16.198055267334,856.536804199219,42.0892333984375,0.720477402210236,15.6525259017944,0.488817721605301,145.09140625,40462.3359375,8760
23314,4261797.53737928,2427294.92101147,4.56787252426147,0.415979206562042,12.7516641616821,753.576843261719,25.43798828125,0.327381193637848,22.7859706878662,0.88739424943924,110.576927083333,40537.6328125,8760
23315,4291797.53737928,2427294.92101147,6.83257102966309,0.725733280181885,14.386004447937,724.554992675781,25.8144950866699,0.568170070648193,17.8122215270996,0.678477048873901,221.540972222222,51163.2421875,8760
23316,4321797.53737928,2427294.92101147,6.35084199905396,0.669991850852966,17.5516395568848,789.978637695312,28.1749973297119,0.790994048118591,14.1812381744385,0.287337958812714,133.962743055556,53761.17578125,8760
23317,4351797.53737928,2427294.92101147,7.45838069915771,0.903506100177765,19.7197265625,873.026245117188,18.7889537811279,0.806735515594482,14.0540990829468,0.255759507417679,203.761284722222,53970.0390625,8760
23318,4381797.53737928,2427294.92101147,6.47503042221069,0.840920865535736,20.9705696105957,895.933532714844,28.4824600219727,0.767530262470245,14.4960021972656,0.264138430356979,185.100503472222,51358.85546875,8760
23319,4411797.53737928,2427294.92101147,6.29516077041626,0.648690342903137,20.9680995941162,921.068786621094,31.5749034881592,0.820615112781525,14.0556087493896,0.140258982777596,127.503185763889,50522.1328125,8760
23320,4441797.53737928,2427294.92101147,5.53805541992188,0.75458699464798,20.6816101074219,906.071655273438,24.7513637542725,0.803511738777161,14.1049280166626,0.121013477444649,222.81703125,39728.07421875,8760
23321,4471797.53737928,2427294.92101147,4.97346162796021,0.497596085071564,19.3458709716797,869.572448730469,24.7707595825195,0.855401635169983,13.9421987533569,0.0622439682483673,115.808333333333,39686.1953125,8760
23322,4501797.53737928,2427294.92101147,4.39184331893921,0.283130377531052,16.8247718811035,497.45361328125,10.8110179901123,0.597990393638611,24.4879055023193,0.313058912754059,59.2216666666667,39487.37890625,8759.51171875
23323,4531797.53737928,2427294.92101147,4.21266508102417,0.0458038039505482,14.9807748794556,110.199058532715,32,0.0122629450634122,53.1076965332031,0.273598164319992,0.937782864040799,41600.3515625,8758.0166015625
23324,4561797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23325,4591797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23326,4621797.53737928,2427294.92101147,4.31046772003174,0.252945929765701,9.58319282531738,187.543731689453,30.4650974273682,0.0329758189618587,29.0134449005127,1.03854382038116,91.3058159722222,31899.732421875,8759.5458984375
23327,4651797.53737928,2427294.92101147,3.0098876953125,0.050575252622366,8.52119541168213,113.868301391602,28.5120544433594,0.000558402389287949,50.7096176147461,0.316027224063873,6.02489149305556,26051.396484375,8759.4951171875
23328,4681797.53737928,2427294.92101147,2.83329582214355,0.0437971353530884,7.71677160263062,99.0142440795898,28.630350112915,0.000372252747183666,46.7060470581055,0.508457064628601,6.04501627604167,25592.75390625,8760
23329,4711797.53737928,2427294.92101147,3.5006091594696,0.0402876250445843,7.18180227279663,112.847999572754,26.9409770965576,0.000320172752253711,55.2232704162598,0.953741550445557,12.7498155381944,25512.0078125,8760
23330,4741797.53737928,2427294.92101147,1.67193925380707,0.0361086763441563,7.82563591003418,111.111740112305,22.3862895965576,0.00259478227235377,50.8753204345703,1.34437024593353,12.7519737413194,19944.29296875,8760
23331,4771797.53737928,2427294.92101147,2.3897967338562,0.0626856833696365,9.65737628936768,199.88134765625,19.7803192138672,0.0116442954167724,47.5469779968262,1.46531867980957,49.0889322916667,18958.3828125,8760
23332,4801797.53737928,2427294.92101147,1.91073656082153,0.0399288572371006,11.6402282714844,257.868286132812,15.6480560302734,0.0138530759140849,51.157039642334,2.08971691131592,39.0449739583333,12462.3818359375,8760
23333,4831797.53737928,2427294.92101147,1.56517660617828,0.017076313495636,11.8182373046875,259.369476318359,15.2082586288452,0.0182267129421234,51.6414451599121,3.74172759056091,25.3156662326389,12322.37890625,8760
23334,4861797.53737928,2427294.92101147,1.576003074646,0.0400554202497005,13.2448902130127,307.315093994141,14.5634431838989,0.0286764614284039,38.6964302062988,NA,35.4679600694444,13721.9130859375,8760
23335,4891797.53737928,2427294.92101147,2.30444645881653,0.227905854582787,15.259973526001,367.615844726562,14.26340675354,0.024042222648859,35.0570106506348,NA,178.247517361111,14934,8760
23336,4921797.53737928,2427294.92101147,1.05520665645599,0.0469510219991207,13.4939680099487,354.342346191406,12.3485374450684,0.0245053451508284,47.5534744262695,NA,26.28232421875,14934,8760
23337,4951797.53737928,2427294.92101147,2.35472059249878,0.130360290408134,17.9220676422119,389.252960205078,11.0137948989868,0.0576155185699463,31.2210998535156,NA,144.380321180556,15900.7197265625,8760
23338,4981797.53737928,2427294.92101147,2.47631669044495,0.122889079153538,18.9234714508057,388.638336181641,10.115873336792,0.049432311207056,39.3800811767578,NA,105.594609375,16773.556640625,8760
23339,5011797.53737928,2427294.92101147,2.53026604652405,0.232573851943016,19.2355079650879,387.624237060547,7.03997707366943,0.0501291081309319,33.2978744506836,NA,208.432465277778,16690.775390625,8760
23340,5041797.53737928,2427294.92101147,2.78817248344421,0.14900504052639,17.7359237670898,439.752899169922,6.64344787597656,0.188575372099876,29.3396072387695,NA,136.69203125,14477.3994140625,8760
23341,5071797.53737928,2427294.92101147,2.13647270202637,0.117752894759178,15.172342300415,488.739532470703,10.4706287384033,0.259392857551575,28.6962413787842,NA,56.9673828125,10939.7685546875,8760
23342,5101797.53737928,2427294.92101147,2.37235307693481,0.1304861754179,15.2356462478638,504.535369873047,12.1667041778564,0.404746025800705,16.1761322021484,NA,41.9260373263889,10109.0966796875,8760
23343,5131797.53737928,2427294.92101147,2.83496952056885,0.375080913305283,17.1537990570068,515.473937988281,10.5534896850586,0.377229124307632,15.2524738311768,NA,114.668576388889,24098.775390625,8760
23344,5161797.53737928,2427294.92101147,3.13714838027954,0.321522116661072,15.7490863800049,459.032653808594,8.83859920501709,0.265257626771927,17.2553672790527,NA,132.168263888889,18207.994140625,8760
23345,5191797.53737928,2427294.92101147,3.78060054779053,0.217857554554939,16.6221027374268,459.058044433594,7.28863573074341,0.49897375702858,13.5531148910522,NA,107.131362847222,12651.0166015625,8760
23346,5221797.53737928,2427294.92101147,4.55899524688721,0.154354214668274,14.5430002212524,474.487915039062,10.1140031814575,0.345770388841629,16.0956268310547,NA,61.1942274305556,9860.4677734375,8760
23347,5251797.53737928,2427294.92101147,2.30644345283508,0.0358001440763474,11.1118211746216,295.348480224609,13.4031953811646,0.0359827168285847,53.4824905395508,NA,17.4301540798611,11037.134765625,8760
23348,5281797.53737928,2427294.92101147,2.19545197486877,0.0338565185666084,10.8910913467407,232.976425170898,11.9679431915283,0.013066534884274,46.7158279418945,0.870000004768372,11.9866124131944,11070.37109375,8760
23349,5311797.53737928,2427294.92101147,4.10738277435303,0.0739663690328598,12.3118371963501,474.262756347656,13.3647871017456,0.140168339014053,19.5181312561035,1.90358901023865,34.1101974826389,11367.775390625,8760
23350,5341797.53737928,2427294.92101147,5.29477214813232,0.0628289952874184,12.9251432418823,580.943664550781,12.7505950927734,0.642262756824493,23.9470863342285,0.776826500892639,42.6198133680556,13345.78125,8760
23351,5371797.53737928,2427294.92101147,4.98350811004639,0.0567659325897694,12.4622888565063,597.829528808594,15.3108520507812,0.792324304580688,22.1333503723145,0.578044593334198,55.8393272569444,17383.51953125,8760
23352,5401797.53737928,2427294.92101147,4.58978366851807,0.0545099340379238,11.9779510498047,611.547973632812,16.8529148101807,0.769617736339569,23.2875881195068,0.98676586151123,50.8047786458333,17320.7109375,8760
23353,5431797.53737928,2427294.92101147,4.92912006378174,0.0511299110949039,11.8773880004883,592.355773925781,16.9621601104736,0.541712403297424,22.7323722839355,2.7146418094635,51.1658203125,16658.080078125,8760
23354,5461797.53737928,2427294.92101147,4.98972129821777,0.0516998618841171,12.4185199737549,576.754089355469,12.2687158584595,0.803263306617737,21.5007705688477,0.786210656166077,51.2603689236111,16610.599609375,8760
23355,5491797.53737928,2427294.92101147,4.38539266586304,0.0504751168191433,12.6006374359131,558.638366699219,9.60368537902832,0.709434449672699,23.5178241729736,1.26949071884155,55.6078993055556,12522.1953125,8760
23356,5521797.53737928,2427294.92101147,4.61118030548096,0.0544930063188076,12.3654127120972,556.267150878906,9.01329231262207,0.786220490932465,22.1263217926025,1.0594961643219,45.2109548611111,16839.857421875,8760
23357,5551797.53737928,2427294.92101147,6.13604164123535,0.0707943439483643,12.207368850708,557.601989746094,5.18163108825684,0.776554226875305,22.3891925811768,1.1596622467041,75.4759201388889,23598.484375,8760
23358,5581797.53737928,2427294.92101147,3.88474297523499,0.0968830958008766,11.8524312973022,517.856811523438,9.87032890319824,0.704780638217926,22.3981552124023,1.21383368968964,88.0938975694445,14862.9609375,8760
23359,5611797.53737928,2427294.92101147,3.77446746826172,0.0986804217100143,10.9276571273804,423.575408935547,8.77258110046387,0.597611725330353,23.6576957702637,1.35196268558502,71.122890625,15354.6787109375,8760
23360,5641797.53737928,2427294.92101147,4.39816188812256,0.0629566013813019,10.3673830032349,327.955505371094,6.92580699920654,0.585121512413025,24.8960285186768,1.38338768482208,57.1630815972222,16222.728515625,8760
23361,5671797.53737928,2427294.92101147,4.03958082199097,0.0467477738857269,10.0699892044067,276.347412109375,9.21648597717285,0.596180856227875,24.9486999511719,1.07135152816772,28.8176453993056,14394.78515625,8760
23362,5701797.53737928,2427294.92101147,4.01179647445679,0.0295956563204527,10.1321334838867,277.015991210938,17.4237651824951,0.582845628261566,25.658390045166,1.2465204000473,28.3123849826389,12938.3212890625,8760
23363,5731797.53737928,2427294.92101147,3.84339046478271,0.052900418639183,10.5980339050293,247.065093994141,26.6621856689453,0.74349319934845,23.0692939758301,0.848162233829498,27.6678732638889,12516.400390625,8760
23364,5761797.53737928,2427294.92101147,5.2689037322998,0.159129127860069,10.4488906860352,170.381195068359,27.0613975524902,0.501052379608154,26.6659660339355,1.46052539348602,204.393350694444,17870.419921875,8760
23365,5791797.53737928,2427294.92101147,6.24747800827026,0.0602818243205547,9.44343852996826,23.6222839355469,30.039134979248,0.206749990582466,28.2234935760498,2.26652455329895,18.7488042534722,15385.591796875,8760
23366,5821797.53737928,2427294.92101147,1.77648901939392,0.00517627224326134,9.12334156036377,14.3175067901611,32,0.0107243824750185,30.3834648132324,1.61000001430511,0.131039021809896,13142,8760
23367,5851797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23368,5881797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23369,5911797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23370,5941797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23371,5971797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23372,6001797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23373,6031797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23374,6061797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23375,6091797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23376,6121797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23377,6151797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23378,6181797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23379,6211797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23380,6241797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23381,6271797.53737928,2427294.92101147,NA,NA,NA,32.1451263427734,17.6480445861816,3.22247688018251e-05,73.7585678100586,NA,2.66198432074653,24733.33984375,8760
23382,6301797.53737928,2427294.92101147,NA,NA,NA,14.8875598907471,19.1669178009033,0.000744540593586862,63.727367401123,NA,18.3543793402778,20982.744140625,8759.943359375
23383,6331797.53737928,2427294.92101147,NA,NA,NA,8.68768310546875,14.0870218276978,0.000614117074292153,73.723747253418,NA,26.4565104166667,19474.296875,8760
23384,6361797.53737928,2427294.92101147,NA,NA,NA,117.929351806641,19.1706008911133,0.136905625462532,43.9112815856934,NA,40.2998090277778,21566.7265625,8760
23385,6391797.53737928,2427294.92101147,NA,NA,NA,73.3801422119141,19.7112522125244,0.0112493578344584,52.7282371520996,NA,9.09849446614583,20508.5390625,8760
23386,6421797.53737928,2427294.92101147,NA,NA,NA,59.9756965637207,19.2373714447021,0.204499110579491,29.3486824035645,NA,60.1864800347222,15607.4189453125,8760
23387,6451797.53737928,2427294.92101147,NA,NA,NA,141.106063842773,15.0593595504761,0.335514098405838,31.7543659210205,NA,169.613489583333,15176.1650390625,8760
23388,6481797.53737928,2427294.92101147,NA,NA,NA,44.7763671875,12,0.00869345106184483,31.5436706542969,NA,62.2071267361111,33471,8760
23389,6511797.53737928,2427294.92101147,NA,NA,NA,89.4821319580078,16.6931056976318,0.035014919936657,41.7720642089844,NA,48.7753732638889,12729.865234375,8760
23390,6541797.53737928,2427294.92101147,NA,NA,NA,146.469787597656,16.6735363006592,0.00842261407524347,55.1320266723633,NA,67.7629730902778,15930.0986328125,8760
23391,6571797.53737928,2427294.92101147,NA,NA,NA,69.5577545166016,8.49665641784668,0.000926143315155059,49.3667068481445,NA,136.023420138889,23434.20703125,8760
23392,6601797.53737928,2427294.92101147,NA,NA,NA,78.6958236694336,4.15025043487549,0.000266788440058008,67.9449996948242,NA,91.5406336805556,18752.76953125,8760
23393,6631797.53737928,2427294.92101147,NA,NA,NA,79.9329071044922,4.8070855140686,0.00110092840623111,54.804801940918,NA,159.702170138889,20955.431640625,8760
23394,6661797.53737928,2427294.92101147,NA,NA,NA,93.5322341918945,14.7417211532593,0.000516003172378987,67.4698638916016,NA,205.151614583333,23482.37890625,8760
23395,6691797.53737928,2427294.92101147,NA,NA,NA,101,19.9604396820068,0.00053734373068437,69.9642868041992,NA,57.0872135416667,16747.55078125,8760
23396,6721797.53737928,2427294.92101147,NA,NA,NA,70.0805435180664,24.5655937194824,0.00353044248186052,70.3299407958984,NA,20.5945638020833,20801.005859375,8760
23397,6751797.53737928,2427294.92101147,NA,NA,NA,38.1351623535156,30.1798725128174,0.00308076152577996,59.4592895507812,NA,22.2686805555556,22476.60546875,8760
23398,6781797.53737928,2427294.92101147,NA,NA,NA,28.6530342102051,31.5972213745117,0.00947398133575916,52.9058380126953,NA,6.58515028211806,21462.419921875,8760
23399,6811797.53737928,2427294.92101147,NA,NA,NA,48.4645462036133,29.1439628601074,0.199683457612991,34.7098083496094,NA,13.8562901475694,22504.01171875,8760
23400,6841797.53737928,2427294.92101147,NA,NA,NA,76.3422088623047,31.7614994049072,0.042861569672823,42.6162490844727,NA,39.1164756944444,20857.9140625,8760
23401,6871797.53737928,2427294.92101147,NA,NA,NA,50.0167121887207,30.7023258209229,0.0430369041860104,34.2615356445312,NA,4.593291015625,17587.37890625,8760
23402,6901797.53737928,2427294.92101147,NA,NA,NA,46.7184829711914,27.3934593200684,0.255593568086624,29.0728340148926,NA,63.0227647569444,19908.46484375,8760
23403,6931797.53737928,2427294.92101147,NA,NA,NA,40.0048179626465,28.2587966918945,0.191199943423271,31.7186431884766,NA,171.362760416667,20888.009765625,8760
23404,6961797.53737928,2427294.92101147,NA,NA,NA,58.9768714904785,32.821102142334,0.250911384820938,32.4142112731934,NA,31.3737261284722,13309.5986328125,8760
23405,6991797.53737928,2427294.92101147,NA,NA,NA,63.3536567687988,40.0762252807617,0.113297499716282,38.3342514038086,NA,18.2295334201389,14622.4130859375,8760
23406,7021797.53737928,2427294.92101147,NA,NA,NA,145.827621459961,51.2647323608398,0.0954226851463318,33.0285110473633,NA,5.48038302951389,13298.7509765625,8760
23407,7051797.53737928,2427294.92101147,NA,NA,NA,327.817687988281,60.8359413146973,0.346457660198212,24.935131072998,NA,36.2801302083333,5239.82470703125,8760
23408,7081797.53737928,2427294.92101147,NA,NA,NA,233.558700561523,49.7248382568359,0.112134613096714,31.4207286834717,NA,7.00864529079861,11335.3984375,8760
23409,7111797.53737928,2427294.92101147,NA,NA,NA,142.5771484375,42.9713592529297,0.0557165555655956,34.6398773193359,NA,5.21770399305556,9434.32421875,8760
23410,7141797.53737928,2427294.92101147,NA,NA,NA,52.0500907897949,42.6464195251465,0.0707803070545197,31.2359180450439,NA,22.3101388888889,10771.01171875,8760
23411,7171797.53737928,2427294.92101147,NA,NA,NA,98.2657852172852,45.7164268493652,0.241654887795448,32.7489471435547,NA,78.1483072916667,13873.8779296875,8760
23412,7201797.53737928,2427294.92101147,NA,NA,NA,56.2911567687988,39.8265571594238,0.0903045237064362,45.0083618164062,NA,28.0417599826389,8345.4716796875,8760
23413,7231797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23414,7261797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23415,7291797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23416,7321797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23417,7351797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23418,7381797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23419,7411797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23420,7441797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23421,7471797.53737928,2427294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23422,1171797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23423,1201797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23424,1231797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23425,1261797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23426,1291797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23427,1321797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23428,1351797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23429,1381797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23430,1411797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23431,1441797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23432,1471797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23433,1501797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23434,1531797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23435,1561797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23436,1591797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23437,1621797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23438,1651797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23439,1681797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23440,1711797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23441,1741797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23442,1771797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23443,1801797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23444,1831797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23445,1861797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23446,1891797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23447,1921797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23448,1951797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23449,1981797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23450,2011797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23451,2041797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23452,2071797.53737928,2397294.92101147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
